product_url,product_brand,product_name,gender,heel_type,occasion,type,product_price,currency_symbol,product_sizes,size_country,product_colors
https://www.metroshoes.com/metro-41-44-beige-casual-slippers.html,Metro,Metro Beige Casual Slippers,Women,Flats,Casual,Slippers,1990.0,Rs,"3,4,5,6,7,8",UK,"grey,beige"
https://www.metroshoes.com/davinchi-14-1490-tan-casual-loafers.html,Davinchi,Tan Casual Loafers,Men,Flats,Casual,Loafers,5990.0,Rs,"6,7,8,9,10,11",UK,"tan,wine"
https://www.metroshoes.com/metro-40-2323-black-casual-slides.html,Metro,Black Casual Slides,Women,Block,Casual,Slides,2490.0,Rs,"3,4,5,6,7,8",UK,"black,chiku"
https://www.metroshoes.com/metro-18-1520-black-casual-sandals.html,Metro,Black Casual Sandals,Men,Flats,Casual,Sandals,2490.0,Rs,"6,7,8,9,10,11",UK,"black,brown"
https://www.metroshoes.com/metro-32-1735-olive-casual-slippers.html,Metro,Olive Casual Slippers,Women,Block,Casual,Slippers,1690.0,Rs,"3,4,5,6,7,8",UK,"purple,olive"
https://www.metroshoes.com/metro-16-196-multi-color-casual-slippers.html,Metro,Multi Casual Slippers,Men,Flats,Casual,Slippers,1990.0,Rs,"6,7,8,9,10,11",UK,"multi,tan,black"
https://www.metroshoes.com/davinchi-14-132-black-formal-moccasin.html,Davinchi,Black Formal Moccasin,Men,Regular,Formal,Moccasin,12990.0,Rs,"6,7,8,9,10,11",UK,"black,brown"
https://www.metroshoes.com/davinchi-60-665-black-casual-sandals.html,Davinchi,Black Casual Sandals,Men,Regular,Casual,Sandals,5990.0,Rs,"6,7,8,9,10,11",UK,"black,brown"
https://www.metroshoes.com/metro-16-356-olive-casual-slippers.html,Metro,Metro Olive Casual Slippers,Men,Flats,Casual,Slippers,2290.0,Rs,"6,7,8,9,10,11",UK,"brown,black,olive"
https://www.metroshoes.com/metro-41-4179-green-casual-slippers.html,Metro,Green Casual Slippers,Women,Flats,Casual,Slippers,1990.0,Rs,"3,4,5,6,7,8",UK,"grey,green"
https://www.metroshoes.com/princess-54-31-silver-wedding-sandals.html,Princess,Silver Wedding Sandals,Women,Stilettos,Wedding,Sandals,3490.0,Rs,"3,4,5,6,7,8",UK,"silver,antique"
https://www.metroshoes.com/metro-32-1823-pink-casual-sandals.html,Metro,Pink Casual Sandals,Women,Wedges,Casual,Sandals,1690.0,Rs,"3,4,5,6,7,8",UK,"white,pink"
https://www.metroshoes.com/metro-16-730-black-casual-slippers.html,Metro,Black Casual Slippers,Men,Flats,Casual,Slippers,2490.0,Rs,"6,7,8,9,10,11",UK,"black,black"
https://www.metroshoes.com/activ-328-1129-navy-blue-casual-slippers.html,Activ,Blue Casual Slippers,Women,Flats,Casual,Slippers,999.0,Rs,"3,4,5,6,7,8",UK,"black,navy"
https://www.metroshoes.com/metro-71-8645-blue-casual-loafers.html,Metro,Blue Casual Loafers,Men,Flats,Casual,Loafers,3990.0,Rs,"6,7,8,9,10,11",UK,blue
https://www.metroshoes.com/metro-19-6459-brown-formal-moccasin.html,Metro,Brown Formal Moccasin,Men,Regular,Formal,Moccasin,4490.0,Rs,"6,7,8,9,10,11",UK,"black,brown"
https://www.metroshoes.com/metro-40-2113-white-party-sandals.html,Metro,White Party Sandals,Women,Block,Party,Sandals,1890.0,Rs,"3,4,5,6,7,8",UK,"black,white,chiku,gun"
https://www.metroshoes.com/davinchi-75-1023-black-casual-ballerinas.html,Davinchi,Black Casual Ballerinas,Women,Flats,Casual,Ballerinas,2990.0,Rs,"3,4,5,6,7,8",UK,"black,beige,peach"
https://www.metroshoes.com/metro-19-6780-black-formal-moccasin.html,Metro,Black Formal Moccasin,Men,Flats,Formal,Moccasin,3690.0,Rs,"6,7,8,9,10,11",UK,black
https://www.metroshoes.com/activ-327-115-brown-casual-slippers.html,Activ,Brown Casual Slippers,Men,Flats,Casual,Slippers,1499.0,Rs,"6,7,8,9,10,11",UK,"black,brown,navy"
https://www.metroshoes.com/metro-16-288-black-casual-slippers.html,Metro,Metro Black Casual Slippers,Men,Flats,Casual,Slippers,2290.0,Rs,"6,7,8,9,10,11",UK,"black,brown"
https://www.metroshoes.com/activ-327-122-grey-sports-sneakers.html,Activ,Grey Sports Sneakers,Men,Regular,Sports,Sneakers,3990.0,Rs,"6,7,8,9,10,11",UK,"black,grey,blue"
https://www.metroshoes.com/metro-33-222-brown-casual-sandals.html,Metro,Metro Brown Casual Sandals,Women,Wedges,Casual,Sandals,1990.0,Rs,"3,4,5,6,7,8",UK,"black,brown"
https://www.metroshoes.com/metro-33-885-black-casual-sandals.html,Metro,Black Casual Sandals,Women,Block,Casual,Sandals,1990.0,Rs,"3,4,5,6,7,8",UK,"black,white,navy,red,green,maroon,peach"
https://www.metroshoes.com/genx-71-22-tan-casual-derby.html,Genx,Tan Casual Derby,Men,Flats,Casual,Derby,3990.0,Rs,"6,7,8,9,10,11",UK,tan
https://www.metroshoes.com/fitflop-228-228-black-casual-slippers.html,FitFlop,LULU-Glitz Toe Post Sandals,Women,Flats,Casual,Slippers,5999.0,Rs,"3,4,5,6,7,8",UK,"black,pink,silver,beige,navy"
https://www.metroshoes.com/metro-18-43-tan-ethnic-sandals.html,Metro,Tan Ethnic Sandals,Men,Flats,Ethnic,Sandals,3290.0,Rs,"6,7,8,9,10,11",UK,"beige,tan,wine"
https://www.metroshoes.com/metro-34-9896-beige-casual-slides.html,Metro,Beige Casual Slides,Women,Platform,Casual,Slides,1990.0,Rs,"3,4,5,6,7,8",UK,"black,beige,green"
https://www.metroshoes.com/metro-35-205-maroon-ethnic-slippers.html,Metro,Maroon Ethnic Slippers,Women,Flats,Ethnic,Slippers,2990.0,Rs,"3,4,5,6,7,8",UK,"black,antique,maroon"
https://www.metroshoes.com/metro-18-35-tan-ethnic-sandals.html,Metro,Tan Ethnic Sandals,Men,Flats,Ethnic,Sandals,3290.0,Rs,"6,7,8,9,10,11",UK,"beige,tan,wine"
https://www.metroshoes.com/activ-328-1124-navy-blue-casual-slippers.html,Activ,Blue Casual Slippers,Women,Flats,Casual,Slippers,1299.0,Rs,"3,4,5,6,7,8",UK,"black,navy,wine"
https://www.metroshoes.com/metro-19-40-tan-formal-oxford.html,Metro,Tan Formal Oxford,Men,Regular,Formal,Oxford,4990.0,Rs,"6,7,8,9,10,11",UK,tan
https://www.metroshoes.com/metro-33-1502-black-casual-sandals.html,Metro,Black Casual Sandals,Women,Wedges,Casual,Sandals,2290.0,Rs,"3,4,5,6,7,8",UK,"black,peach"
https://www.metroshoes.com/metro-34-9896-black-casual-slides.html,Metro,Black Casual Slides,Women,Platform,Casual,Slides,1990.0,Rs,"3,4,5,6,7,8",UK,"black,beige,green"
https://www.metroshoes.com/metro-44-1456-black-casual-slip-ons.html,Metro,Black Casual Slip Ons,Women,Wedges,Casual,Slip Ons,2290.0,Rs,"3,4,5,6,7,8",UK,"black,tan"
https://www.metroshoes.com/metro-33-3188-blue-casual-sandals.html,Metro,Blue Casual Sandals,Women,Flats,Casual,Sandals,2690.0,Rs,"3,4,5,6,7,8",UK,"tan,blue"
https://www.metroshoes.com/metro-71-56-brown-casual-loafers.html,Metro,Metro Brown Casual Loafers,Men,Flats,Casual,Loafers,3990.0,Rs,"6,7,8,9,10,11",UK,"black,brown,tan"
https://www.metroshoes.com/cheemo-92-9-antique-gold-ethnic-slip-ons.html,Cheemo,Yellow Ethnic Slip Ons,Women,Block,Ethnic,Slip Ons,2490.0,Rs,"3,4,5,6,7,8",UK,"black,antique"
https://www.metroshoes.com/metro-33-3181-black-casual-sandals.html,Metro,Black Casual Sandals,Women,Block,Casual,Sandals,1990.0,Rs,"3,4,5,6,7,8",UK,"black,tan"
https://www.metroshoes.com/davinchi-60-1198-tan-casual-sandals.html,Davinchi,Tan Casual Sandals,Men,Flats,Casual,Sandals,3990.0,Rs,"6,7,8,9,10,11",UK,"black,tan"
https://www.metroshoes.com/cheemo-92-82-antique-gold-ethnic-slippers.html,Cheemo,Yellow Ethnic Slippers,Women,Flats,Ethnic,Slippers,2690.0,Rs,"3,4,5,6,7,8",UK,"antique,rose"
https://www.metroshoes.com/metro-35-4636-rose-gold-party-sandals.html,Metro,Gold Party Sandals,Women,Block,Party,Sandals,2290.0,Rs,"3,4,5,6,7,8",UK,"silver,antique,rose"
https://www.metroshoes.com/fitflop-338-263-grey-casual-slippers.html,Fitflop,TRAKK II-Toe Post Sandals,Men,Flats,Casual,Slippers,5999.0,Rs,"7,8,9,10,11",UK,"black,grey,green"
https://www.metroshoes.com/metro-35-4775-gun-metal-ethnic-mojaris.html,Metro,Grey Ethnic Mojaris,Women,Flats,Ethnic,Mojaris,2990.0,Rs,"3,4,5,6,7,8",UK,"antique,gun"
https://www.metroshoes.com/metro-32-1769-light-green-ethnic-kolhapuris.html,Metro,Green Ethnic Kolhapuris,Women,Block,Ethnic,Kolhapuris,1990.0,Rs,"3,4,5,6,7,8",UK,"white,light"
https://www.metroshoes.com/metro-31-71-black-casual-loafers.html,Metro,Black Casual Loafers,Women,Flats,Casual,Loafers,2690.0,Rs,"3,4,5,6,7,8",UK,"black,beige,blue"
https://www.metroshoes.com/metro-35-4616-rose-gold-ethnic-slip-ons.html,Metro,Gold Ethnic Slip Ons,Women,Flats,Ethnic,Slip Ons,1990.0,Rs,"3,4,5,6,7,8",UK,"antique,rose"
https://www.metroshoes.com/metro-71-8995-brown-casual-loafers.html,Metro,Brown Casual Loafers,Men,Flats,Casual,Loafers,3990.0,Rs,"6,7,8,9,10,11",UK,"brown,grey,navy"
https://www.metroshoes.com/metro-16-442-maroon-casual-slippers.html,Metro,Maroon Casual Slippers,Men,Flats,Casual,Slippers,2490.0,Rs,"6,7,8,9,10,11",UK,"black,maroon"
https://www.metroshoes.com/metro-35-79-black-casual-sandals.html,Metro,Black Casual Sandals,Women,Platform,Casual,Sandals,2990.0,Rs,"3,4,5,6,7,8",UK,"black,antique"
https://www.metroshoes.com/davinchi-60-8-black-casual-slippers.html,Davinchi,Black Casual Slippers,Men,Flats,Casual,Slippers,3990.0,Rs,"6,7,8,9,10,11",UK,"black,tan"
https://www.metroshoes.com/metro-32-1377-dark-beige-ethnic-kolhapuris.html,Metro,Beige Ethnic Kolhapuris,Women,Wedges,Ethnic,Kolhapuris,2290.0,Rs,"3,4,5,6,7,8",UK,"white,navy,peach,yellow,dark"
https://www.metroshoes.com/metro-40-2364-grey-casual-sandals.html,Metro,Grey Casual Sandals,Women,Block,Casual,Sandals,2490.0,Rs,"3,4,5,6,7,8",UK,"grey,pink,yellow"
https://www.metroshoes.com/mardi-gras-80-6576-tan-casual-slip-ons.html,Mardi Gras,Tan Casual Slip Ons,Men,Flats,Casual,Slip Ons,2299.0,Rs,"6,7,8,9,10,11",US,tan
https://www.metroshoes.com/ecco-339-207144-black-casual-moccasin.html,ecco,Black Casual Moccasin,Male,,Casual,Moccasin,12999.0,Rs,"40,41,42,43,44,45",EURO,black
https://www.metroshoes.com/metro-35-183-antique-gold-ethnic-sandals.html,Metro,Yellow Ethnic Sandals,Women,Block,Ethnic,Sandals,2290.0,Rs,"3,4,5,6,7,8",UK,"black,antique"
https://www.metroshoes.com/metro-44-1569-antique-gold-casual-slippers.html,Metro,Yellow Casual Slippers,Women,Flats,Casual,Slippers,2290.0,Rs,"3,4,5,6,7,8",UK,"antique,rose"
https://www.metroshoes.com/metro-18-212-black-ethnic-slip-ons.html,Metro,Black Ethnic Slip Ons,Men,Regular,Ethnic,Slip Ons,2490.0,Rs,"6,7,8,9,10,11",UK,"black,maroon"
https://www.metroshoes.com/metro-19-4417-brown-formal-moccasin.html,Metro,Brown Formal Moccasin,Men,Regular,Formal,Moccasin,3990.0,Rs,"6,7,8,9,10,11",UK,"black,brown"
https://www.metroshoes.com/metro-44-3184-black-casual-sandals.html,Metro,Black Casual Sandals,Women,Flats,Casual,Sandals,2290.0,Rs,"3,4,5,6,7,8",UK,"black,tan"
https://www.metroshoes.com/davinchi-14-1332-brown-formal-moccasin.html,Davinchi,Brown Formal Moccasin,Men,Regular,Formal,Moccasin,6990.0,Rs,"6,7,8,9,10,11",UK,"black,brown"
https://www.metroshoes.com/metro-33-998-brown-casual-sandals.html,Metro,Brown Casual Sandals,Women,Block,Casual,Sandals,1690.0,Rs,"3,4,5,6,7,8",UK,"black,brown,beige"
https://www.metroshoes.com/metro-18-1056-brown-casual-slip-ons.html,Metro,Brown Casual Slip Ons,Men,Flats,Casual,Slip Ons,2690.0,Rs,"6,7,8,9,10,11",UK,"black,brown"
https://www.metroshoes.com/metro-19-5017-black-formal-moccasin.html,Metro,Black Formal Moccasin,Men,Regular,Formal,Moccasin,2990.0,Rs,"6,7,8,9,10,11",UK,"black,tan,maroon"
https://www.metroshoes.com/metro-40-2506-black-casual-sandals.html,Metro,Black Casual Sandals,Women,Block,Casual,Sandals,1990.0,Rs,"3,4,5,6,7,8",UK,"black,peach"
https://www.metroshoes.com/metro-18-1337-maroon-casual-slip-ons.html,Metro,Maroon Casual Slip Ons,Men,Flats,Casual,Slip Ons,3490.0,Rs,"6,7,8,9,10,11",UK,"black,tan,maroon"
https://www.metroshoes.com/davinchi-14-8853-black-formal-moccasin.html,Davinchi,Black Formal Moccasin,Men,Regular,Formal,Moccasin,5990.0,Rs,"6,7,8,9,10,11",UK,"black,light"
https://www.metroshoes.com/metro-31-212-black-formal-sandals.html,Metro,Black Formal Sandals,Women,Block,Formal,Sandals,2690.0,Rs,"3,4,5,6,7,8",UK,"black,pink"
https://www.metroshoes.com/fitflop-228-262-purple-casual-slippers.html,FitFlop,LULU-Art-Denim Toe-Post Sandals,Women,Flats,Casual,Slippers,5499.0,Rs,"3,4,5,6,7",UK,"black,purple"
https://www.metroshoes.com/skechers-239-140226-pinksuede-casual-sandals.html,Skechers,Rose Casual Sandals,Women,Flats,Casual,Sandals,5999.0,Rs,"6,7,8",US,"navy,pinksuede"
https://www.metroshoes.com/metro-32-10-dark-beige-casual-sandals.html,Metro,Beige Casual Sandals,Women,Block,Casual,Sandals,1990.0,Rs,"3,4,5,6,7,8",UK,"black,dark"
https://www.metroshoes.com/mardi-gras-80-7493-tan-casual-sandals.html,Mardi Gras,Tan Casual Sandals,Men,Flats,Casual,Sandals,3199.0,Rs,"6,7,8,9,10,11",US,tan
https://www.metroshoes.com/metro-18-76-wine-ethnic-pathanis.html,Metro,Wine Ethnic Pathanis,Men,Regular,Ethnic,Pathanis,3990.0,Rs,"6,7,8,9,10,11",UK,wine
https://www.metroshoes.com/metro-33-993-beige-casual-sandals.html,Metro,Beige Casual Sandals,Women,Wedges,Casual,Sandals,1990.0,Rs,"3,4,5,6,7,8",UK,"black,beige,green,purple"
https://www.metroshoes.com/clarks-159-141018-brown-casual-slippers.html,Clarks,Brown Casual Slippers,Men,Flats,Casual,Slippers,3499.0,Rs,"7,8,9,10,11",UK,brown
https://www.metroshoes.com/metro-35-4893-rose-gold-party-sandals.html,Metro,Gold Party Sandals,Women,Block,Party,Sandals,2690.0,Rs,"3,4,5,6,7,8",UK,"silver,rose,black,gold"
https://www.metroshoes.com/metro-71-8675-black-casual-loafers.html,Metro,Black Casual Loafers,Men,Flats,Casual,Loafers,4990.0,Rs,"6,7,8,9,10,11",UK,"black,tan,wine"
https://www.metroshoes.com/metro-16-303-brown-casual-slippers.html,Metro,Metro Brown Casual Slippers,Men,Flats,Casual,Slippers,2290.0,Rs,"6,7,8,9,10,11",UK,"black,brown"
https://www.metroshoes.com/davinchi-14-1072-maroon-formal-moccasin.html,Davinchi,Maroon Formal Moccasin,Men,Regular,Formal,Moccasin,9990.0,Rs,"6,7,8,9,10,11",UK,"black,maroon,coffee"
https://www.metroshoes.com/metro-16-710-black-casual-slippers.html,Metro,Black Casual Slippers,Men,Flats,Casual,Slippers,1990.0,Rs,"6,7,8,9,10,11",UK,"black,brown"
https://www.metroshoes.com/davinchi-14-1404-black-formal-moccasin.html,Davinchi,Black Formal Moccasin,Men,Regular,Formal,Moccasin,16990.0,Rs,"6,7,8,9,10,11",UK,"black,wine"
https://www.metroshoes.com/genx-71-28-black-casual-derby.html,Genx,Black Casual Derby,Men,Flats,Casual,Derby,3490.0,Rs,"6,7,8,9,10,11",UK,"black,brown"
https://www.metroshoes.com/metro-32-162-tan-casual-sandals.html,Metro,Tan Casual Sandals,Women,Block,Casual,Sandals,1990.0,Rs,"3,4,5,6,7,8",UK,"black,tan"
https://www.metroshoes.com/fitflop-228-246-pink-casual-slippers.html,FitFlop,LULU-Adjustable Leather Toe Post Sandals,Women,Flats,Casual,Slippers,6999.0,Rs,"3,4,5,6,7",UK,"light,black,pink"
https://www.metroshoes.com/fitflop-228-234-orange-casual-slippers.html,FitFlop,SURFA X YINKA ILORI-Webbing Toe Post Sandals,Women,Flats,Casual,Slippers,5499.0,Rs,"3,4,5,6,7",UK,"orange,purple"
https://www.metroshoes.com/metro-40-41-gold-party-sandals.html,Metro,Gold Party Sandals,Women,Block,Party,Sandals,2690.0,Rs,"3,4,5,6,7,8",UK,"black,gold,silver"
https://www.metroshoes.com/ecco-339-500904-black-casual-slippers.html,ecco,Black Casual Slippers,Male,,Casual,Slippers,8999.0,Rs,"40,41,42,43,44,45",EURO,"black,brown"
https://www.metroshoes.com/metro-33-3009-yellow-casual-sandals.html,Metro,Yellow Casual Sandals,Women,Flats,Casual,Sandals,1990.0,Rs,"3,4,5,6,7,8",UK,"grey,pink,yellow"
https://www.metroshoes.com/metro-35-8774-purple-party-pumps.html,Metro,Purple Party Pumps,Women,Stilettos,Party,Pumps,2990.0,Rs,"3,4,5,6,7,8",UK,"gold,purple,maroon"
https://www.metroshoes.com/id-52-4048-brown-casual-slippers.html,ID,Brown Casual Slippers,Men,Flats,Casual,Slippers,2085.0,Rs,"6,7,8,9,10,11",UK,"black,brown"
https://www.metroshoes.com/davinchi-75-1048-beige-formal-ballerinas.html,Davinchi,Beige Formal Ballerinas,Women,Wedges,Formal,Ballerinas,3690.0,Rs,"3,4,5,6,7,8",UK,"black,white,beige"
https://www.metroshoes.com/skechers-158-232303-grey-sports-walking-shoes.html,Skechers,Grey Sports Walking Shoes,Men,Regular,Sports,Walking Shoes,7499.0,Rs,"7,8,9,10,11",US,"grey,navy"
https://www.metroshoes.com/metro-19-5341-tan-formal-derby.html,Metro,Tan Formal Derby,Men,Regular,Formal,Derby,3990.0,Rs,"6,7,8,9,10,11",UK,"black,tan"
https://www.metroshoes.com/id-52-116-black-casual-sneakers.html,ID,Black Casual Sneakers,Boys,Flats,Casual,Sneakers,1985.0,Rs,"5,6,7,8,9,10,11,12,13",UK,black
https://www.metroshoes.com/metro-16-191-black-casual-slippers.html,Metro,Black Casual Slippers,Men,Flats,Casual,Slippers,2690.0,Rs,"6,7,8,9,10,11",UK,"black,white"
https://www.metroshoes.com/fitflop-228-247-silver-casual-slippers.html,FitFlop,LULU-Lasercrystal Leather Slides,Women,Flats,Casual,Slippers,7999.0,Rs,"3,4,5,6,7",UK,"black,pink,silver"
https://www.metroshoes.com/metro-34-9928-gun-metal-casual-slip-ons.html,Metro,Grey Casual Slip Ons,Women,Platform,Casual,Slip Ons,1990.0,Rs,"3,4,5,6,7,8",UK,"antique,gun,rose"
https://www.metroshoes.com/activ-328-1124-black-casual-slippers.html,Activ,Black Casual Slippers,Women,Flats,Casual,Slippers,1299.0,Rs,"3,4,5,6,7,8",UK,"black,navy,wine"
https://www.metroshoes.com/metro-19-6290-black-casual-loafers.html,Metro,Black Casual Loafers,Men,Flats,Casual,Loafers,3690.0,Rs,"6,7,8,9,10,11",UK,"black,brown"
https://www.metroshoes.com/activ-327-119-black-grey-casual-sneakers.html,Activ,Black Casual Sneakers,Men,Flats,Casual,Sneakers,1999.0,Rs,"6,7,8,9,10,11",UK,"black,navy,black"
https://www.metroshoes.com/metro-19-3455-black-formal-moccasin.html,Metro,Black Formal Moccasin,Men,Regular,Formal,Moccasin,3290.0,Rs,"6,7,8,9,10,11",UK,black
https://www.metroshoes.com/metro-16-8546-white-casual-slippers.html,Metro,White Casual Slippers,Men,Flats,Casual,Slippers,2290.0,Rs,"6,7,8,9,10,11",UK,"black,brown,white,maroon"
https://www.metroshoes.com/metro-18-19-tan-ethnic-jutis.html,Metro,Metro Tan Ethnic Jutis,Men,Regular,Ethnic,Jutis,3490.0,Rs,"6,7,8,9,10,11",UK,"tan,wine"
https://www.metroshoes.com/metro-35-181-black-ethnic-slip-ons.html,Metro,Black Ethnic Slip Ons,Women,Flats,Ethnic,Slip Ons,2690.0,Rs,"3,4,5,6,7,8",UK,"black,antique"
https://www.metroshoes.com/metro-35-189-silver-casual-slippers.html,Metro,Silver Casual Slippers,Women,Flats,Casual,Slippers,1990.0,Rs,"3,4,5,6,7,8",UK,"silver,antique,rose"
https://www.metroshoes.com/davinchi-75-1158-black-formal-sandals.html,Davinchi,Black Formal Sandals,women,Block,Formal,Sandals,3490.0,Rs,"3,4,5,6,7,8",UK,"black,white,beige"
https://www.metroshoes.com/metro-33-1399-grey-casual-sandals.html,Metro,Grey Casual Sandals,Women,Wedges,Casual,Sandals,1690.0,Rs,"3,4,5,6,7,8",UK,"grey,pink,white"
https://www.metroshoes.com/metro-32-1812-khaki-casual-slippers.html,Metro,Yellow Casual Slippers,Women,Flats,Casual,Slippers,2990.0,Rs,"3,4,5,6,7,8",UK,"green,khaki"
https://www.metroshoes.com/metro-71-8639-brown-casual-loafers.html,Metro,Brown Casual Loafers,Men,Flats,Casual,Loafers,2490.0,Rs,"6,7,8,9,10,11",UK,"brown,navy,wine"
https://www.metroshoes.com/metro-31-4988-gun-metal-formal-pumps.html,Metro,Grey Formal Pumps,Women,Wedges,Formal,Pumps,2990.0,Rs,"3,4,5,6,7,8",UK,"gold,gun"
https://www.metroshoes.com/fitflop-228-302-green-casual-slippers.html,FitFlop,LULU-Suede Toe-Post Sandals,Women,Flats,Casual,Slippers,6999.0,Rs,"3,4,5,6,7",UK,"brown,green"
https://www.metroshoes.com/metro-33-961-black-casual-sandals.html,Metro,Black Casual Sandals,Women,Block,Casual,Sandals,1690.0,Rs,"3,4,5,6,7,8",UK,"black,chiku,peach"
https://www.metroshoes.com/metro-16-245-black-casual-slippers.html,Metro,Metro Black Casual Slippers,Men,Flats,Casual,Slippers,2690.0,Rs,"6,7,8,9,10,11",UK,"black,brown,grey"
https://www.metroshoes.com/davinchi-14-1123-brown-formal-oxford.html,Davinchi,Brown Formal Oxford,Men,Regular,Formal,Oxford,9990.0,Rs,"6,7,8,9,10,11",UK,"black,brown"
https://www.metroshoes.com/metro-71-9988-brown-casual-boots.html,Metro,Brown Casual Boots,Men,Regular,Casual,Boots,3990.0,Rs,"6,7,8,9,10,11",UK,"brown,tan"
https://www.metroshoes.com/davinchi-14-283-black-formal-moccasin.html,Davinchi,Davinchi Black Formal Moccasin,Men,Regular,Formal,Moccasin,16990.0,Rs,"6,7,8,9,10,11",UK,black
https://www.metroshoes.com/davinchi-75-1157-purple-formal-sandals.html,Davinchi,Purple Formal Sandals,women,Stilettos,Formal,Sandals,3690.0,Rs,"3,4,5,6,7,8",UK,"black,purple,camel"
https://www.metroshoes.com/cheemo-92-66-antique-gold-casual-sandals.html,Cheemo,Yellow Casual Sandals,Women,Block,Casual,Sandals,3290.0,Rs,"3,4,5,6,7,8",UK,"black,antique"
https://www.metroshoes.com/metro-41-36-yellow-casual-slippers.html,Metro,Yellow Casual Slippers,Women,Flats,Casual,Slippers,1990.0,Rs,"3,4,5,6,7,8",UK,"light,yellow"
https://www.metroshoes.com/metro-40-2324-chiku-casual-sandals.html,Metro,Chiku Casual Sandals,Women,Block,Casual,Sandals,2290.0,Rs,"3,4,5,6,7,8",UK,"black,chiku"
https://www.metroshoes.com/metro-41-3759-white-casual-slides.html,Metro,White Casual Slides,Women,Block,Casual,Slides,1690.0,Rs,"3,4,5,6,7,8",UK,"white,chiku,silver,gun"
https://www.metroshoes.com/metro-35-80-black-casual-sandals.html,Metro,Black Casual Sandals,Women,Platform,Casual,Sandals,2990.0,Rs,"3,4,5,6,7,8",UK,"black,gold"
https://www.metroshoes.com/metro-40-18-beige-casual-sandals.html,Metro,Beige Casual Sandals,Women,Block,Casual,Sandals,2690.0,Rs,"3,4,5,6,7,8",UK,"beige,green"
https://www.metroshoes.com/davinchi-14-1465-tan-formal-brogue.html,Davinchi,Tan Formal Brogue,Men,Regular,Formal,Brogue,11990.0,Rs,"6,7,8,9,10,11",UK,"black,tan"
https://www.metroshoes.com/metro-41-4160-black-casual-slippers.html,Metro,Black Casual Slippers,Women,Flats,Casual,Slippers,1490.0,Rs,"3,4,5,6,7,8",UK,"black,blue,peach"
https://www.metroshoes.com/genx-71-9004-tan-casual-loafers.html,Genx,Tan Casual Loafers,Men,Flats,Casual,Loafers,4490.0,Rs,"6,7,8,9,10,11",UK,"black,tan"
https://www.metroshoes.com/skechers-158-246020-white-black-casual-slippers.html,Skechers,White Casual Slippers,Men,Flats,Casual,Slippers,5999.0,Rs,"7,8,9,10,11",US,"black,navy,white"
https://www.metroshoes.com/metro-34-40-beige-casual-slip-ons.html,Metro,Beige Casual Slip Ons,Women,Platform,Casual,Slip Ons,2690.0,Rs,"3,4,5,6,7,8",UK,"grey,beige"
https://www.metroshoes.com/metro-31-4852-black-casual-pumps.html,Metro,Black Casual Pumps,Women,Wedges,Casual,Pumps,2990.0,Rs,"3,4,5,6,7,8",UK,"black,green,tan"
https://www.metroshoes.com/metro-18-360-black-ethnic-pathanis.html,Metro,Black Ethnic Pathanis,Men,Regular,Ethnic,Pathanis,3690.0,Rs,"6,7,8,9,10,11",UK,"black,maroon,brown"
https://www.metroshoes.com/princess-54-4172-gold-wedding-slip-ons.html,Princess,Gold Wedding Slip Ons,Women,Wedges,Wedding,Slip Ons,2690.0,Rs,"3,4,5,6,7,8",UK,"gold,silver"
https://www.metroshoes.com/metro-32-266-gold-casual-slippers.html,Metro,Metro Gold Casual Slippers,Women,Flats,Casual,Slippers,1990.0,Rs,"3,4,5,6,7,8",UK,"black,gold"
https://www.metroshoes.com/davinchi-14-171-black-casual-loafers.html,Davinchi,Black Casual Loafers,Men,Flats,Casual,Loafers,8990.0,Rs,"6,7,8,9,10,11",UK,black
https://www.metroshoes.com/davinchi-14-1570-black-formal-brogue.html,Davinchi,Black Formal Brogue,Men,Regular,Formal,Brogue,5990.0,Rs,"6,7,8,9,10,11",UK,"black,tan"
https://www.metroshoes.com/metro-41-87-dark-beige-casual-sandals.html,Metro,Metro Dark-Beige Casual Sandals,Women,Block,Casual,Sandals,1990.0,Rs,"3,4,5,6,7,8",UK,"navy,maroon,dark"
https://www.metroshoes.com/metro-35-97-black-party-sandals.html,Metro,Black Party Sandals,Women,Stilettos,Party,Sandals,2690.0,Rs,"3,4,5,6,7,8",UK,"black,rose"
https://www.metroshoes.com/metro-35-4789-rose-gold-party-slip-ons.html,Metro,Gold Party Slip Ons,Women,Platform,Party,Slip Ons,2290.0,Rs,"3,4,5,6,7,8",UK,"antique,rose"
https://www.metroshoes.com/metro-31-1219-purple-sports-sneakers.html,Metro,Purple Sports Sneakers,Women,Flats,Sports,Sneakers,4490.0,Rs,"3,4,5,6,7,8",UK,"black,white,purple"
https://www.metroshoes.com/metro-33-295-pink-casual-sandals.html,Metro,Pink Casual Sandals,Women,Flats,Casual,Sandals,1490.0,Rs,"3,4,5,6,7,8",UK,"black,white,chiku,pink,yellow"
https://www.metroshoes.com/metro-19-4417-black-formal-moccasin.html,Metro,Black Formal Moccasin,Men,Regular,Formal,Moccasin,3990.0,Rs,"6,7,8,9,10,11",UK,"black,brown"
https://www.metroshoes.com/metro-33-3143-rust-casual-sandals.html,Metro,Orange Casual Sandals,Women,Wedges,Casual,Sandals,2290.0,Rs,"3,4,5,6,7,8",UK,"black,white,rust"
